date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:55:40	5594/5594	---M--	200	added ('OK')	application/javascript	etag:%221da221892e6b2da%22	https://localhost:7162/assets/js/plugins/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/imagesloaded.pkgd.min.js	(from https://localhost:7162/User/Checkout)
23:55:41	35445/35445	---M--	200	added ('OK')	application/javascript	etag:%221da2218937fb7f5%22	https://localhost:7162/assets/js/plugins/isotope.pkgd.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/isotope.pkgd.min.js	(from https://localhost:7162/User/Checkout)
23:55:41	3380/3380	---M--	200	added ('OK')	application/javascript	etag:%221da2218937f30b4%22	https://localhost:7162/assets/js/plugins/jquery.matchHeight-min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/jquery.matchHeight-min.js	(from https://localhost:7162/User/Checkout)
23:55:41	41171/41171	---M--	200	added ('OK')	application/javascript	etag:%221da221892e607d3%22	https://localhost:7162/assets/js/plugins/ion.rangeSlider.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/ion.rangeSlider.min.js	(from https://localhost:7162/User/Checkout)
23:55:41	31904/31904	---M--	200	added ('OK')	application/javascript	etag:%221da2218937f4120%22	https://localhost:7162/assets/js/plugins/photoswipe.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/photoswipe.min.js	(from https://localhost:7162/User/Checkout)
23:55:42	9878/9878	---M--	200	added ('OK')	application/javascript	etag:%221da2218937f1b16%22	https://localhost:7162/assets/js/plugins/photoswipe-ui-default.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/photoswipe-ui-default.min.js	(from https://localhost:7162/User/Checkout)
23:55:42	2616/2616	---M--	200	added ('OK')	application/javascript	etag:%221da2218937f37b8%22	https://localhost:7162/assets/js/plugins/jquery.zoom.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/jquery.zoom.min.js	(from https://localhost:7162/User/Checkout)
23:55:42	12235/12235	---M--	200	added ('OK')	application/javascript	etag:%221da221892e688cb%22	https://localhost:7162/assets/js/plugins/ResizeSensor.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/ResizeSensor.js	(from https://localhost:7162/User/Checkout)
23:55:42	12485/12485	---M--	200	added ('OK')	application/javascript	etag:%221da2218937f0d45%22	https://localhost:7162/assets/js/plugins/jquery.sticky-sidebar.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/jquery.sticky-sidebar.min.js	(from https://localhost:7162/User/Checkout)
23:55:43	8033/8033	---M--	200	added ('OK')	application/javascript	etag:%221da2218937f22e1%22	https://localhost:7162/assets/js/plugins/product360.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/product360.js	(from https://localhost:7162/User/Checkout)
23:55:43	20216/20216	---M--	200	added ('OK')	application/javascript	etag:%221da2218937f7378%22	https://localhost:7162/assets/js/plugins/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/jquery.magnific-popup.min.js	(from https://localhost:7162/User/Checkout)
23:55:43	2035/2035	---M--	200	added ('OK')	application/javascript	etag:%221da2218937f3a73%22	https://localhost:7162/assets/js/plugins/jquery.scrollUp.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/jquery.scrollUp.min.js	(from https://localhost:7162/User/Checkout)
23:55:43	7447/7447	---M--	200	added ('OK')	application/javascript	etag:%221da2218937f2097%22	https://localhost:7162/assets/js/plugins/scrollax.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/scrollax.min.js	(from https://localhost:7162/User/Checkout)
23:55:44	12065/12065	---M--	200	added ('OK')	application/javascript	etag:%221da221892e68821%22	https://localhost:7162/assets/js/plugins/instafeed.min.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/plugins/instafeed.min.js	(from https://localhost:7162/User/Checkout)
23:55:44	28503/28503	---M--	200	added ('OK')	application/javascript	etag:%221da221892e6c857%22	https://localhost:7162/assets/js/main.js	C:/My%20Web%20Sites/cart/localhost_7162/assets/js/main.js	(from https://localhost:7162/User/Checkout)
23:55:44	1838/1838	---M--	200	added ('OK')	application/javascript	etag:%221da222114dac92e%22	https://localhost:7162/js/main.js	C:/My%20Web%20Sites/cart/localhost_7162/js/main.js	(from https://localhost:7162/User/Checkout)
23:55:45	733070/733070	---MCZ	200	added ('OK')	application/javascript	etag:W/%2250ed955cf32ac8e4e1daa0fac8fcde98%22	https://cdn.ethers.io/lib/ethers-5.2.umd.min.js	C:/My%20Web%20Sites/cart/cdn.ethers.io/lib/ethers-5.2.umd.min.js	(from https://localhost:7162/User/Checkout)
23:55:45	12352/12352	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20Nov%202023%2018:25:44%20GMT	https://localhost:7162/_framework/aspnetcore-browser-refresh.js	C:/My%20Web%20Sites/cart/localhost_7162/_framework/aspnetcore-browser-refresh.js	(from https://localhost:7162/User/Checkout)
23:55:46	866/866	---M--	200	added ('OK')	image/gif	etag:%221da22188eba8ae2%22	https://localhost:7162/assets/images/photoswipe/preloader.gif	C:/My%20Web%20Sites/cart/localhost_7162/assets/images/photoswipe/preloader.gif	(from https://localhost:7162/assets/css/plugins/photoswipe-default-skin.css)
23:55:46	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Nov%202023%2018:25:45%20GMT	https://localhost:7162/User/assets/images/product/cart-product-1.webp	C:/My%20Web%20Sites/cart/localhost_7162/User/assets/images/product/cart-product-1.75.delayed	(from https://localhost:7162/User/Wishlist)
23:55:47	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Nov%202023%2018:25:46%20GMT	https://localhost:7162/User/assets/images/product/cart-product-2.webp	C:/My%20Web%20Sites/cart/localhost_7162/User/assets/images/product/cart-product-2.76.delayed	(from https://localhost:7162/User/Wishlist)
23:55:47	0/0	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Nov%202023%2018:25:46%20GMT	https://localhost:7162/User/assets/images/product/cart-product-3.webp	C:/My%20Web%20Sites/cart/localhost_7162/User/assets/images/product/cart-product-3.77.delayed	(from https://localhost:7162/User/Wishlist)
